Date,mkt-rf,smb,hml,rf,mkt
1966-08-18,-0.0127,-0.0001,0.0005,0.00018,-0.01288
1966-08-19,-0.0076,-0.005,0.0018,0.00018,-0.0077800000000000005
1966-08-22,-0.0182,-0.0034000000000000002,0.003,0.00018,-0.01838
1966-08-23,-0.0013,0.0013,-0.0005,0.00018,-0.0014800000000000002
1966-08-24,0.0116,-0.0015,-0.0009,0.00018,0.01142
1966-08-25,-0.0126,-0.0002,0.0059,0.00018,-0.01278
1966-08-26,-0.0223,-0.0068000000000000005,0.0073,0.00018,-0.022479999999999997
1966-08-29,-0.025699999999999997,-0.011899999999999999,0.0084,0.00018,-0.025879999999999997
1966-08-30,0.0161,-0.0060999999999999995,-0.0108,0.00018,0.01592
1966-08-31,0.016200000000000003,0.0006,0.0036,0.00018,0.01602
1966-09-01,0.0066,-0.0027,-0.0003,0.00018999999999999998,0.00641
1966-09-02,-0.0033,0.0002,0.0023,0.00018999999999999998,-0.0034900000000000005
1966-09-06,-0.0052,0.0012,0.0002,0.00018999999999999998,-0.005390000000000001
1966-09-07,-0.0091,-0.0049,0.0040999999999999995,0.00018999999999999998,-0.00929
1966-09-08,-0.0037,-0.0005,0.0014000000000000002,0.00018999999999999998,-0.0038900000000000002
1966-09-09,0.0031,0.0011,-0.002,0.00018999999999999998,0.00291
1966-09-12,0.0213,-0.0005,-0.0066,0.00018999999999999998,0.021109999999999997
1966-09-13,0.0058,0.0027,-0.0007000000000000001,0.00018999999999999998,0.0056099999999999995
1966-09-14,0.009000000000000001,-0.0039000000000000003,-0.008,0.00018999999999999998,0.00881
1966-09-15,0.0101,-0.0044,-0.0029,0.00018999999999999998,0.00991
1966-09-16,-0.0004,0.0016,-0.0004,0.00018999999999999998,-0.0005899999999999999
1966-09-19,-0.004699999999999999,0.0029,0.0018,0.00018999999999999998,-0.00489
1966-09-20,-0.0068000000000000005,0.0032,0.003,0.00018999999999999998,-0.0069900000000000006
1966-09-21,-0.0169,0.0003,0.0078000000000000005,0.00018999999999999998,-0.017089999999999998
1966-09-22,0.0021,-0.0026,-0.003,0.00018999999999999998,0.00191
1966-09-23,-0.003,0.0013,0.0018,0.00018999999999999998,-0.00319
1966-09-26,0.0021,-0.0003,-0.0029,0.00018999999999999998,0.00191
1966-09-27,0.0028000000000000004,-0.0013,-0.0005,0.00018999999999999998,0.00261
1966-09-28,-0.011699999999999999,0.0018,0.0068000000000000005,0.00018999999999999998,-0.011889999999999998
1966-09-29,-0.010700000000000001,-0.0038,0.0043,0.00018999999999999998,-0.01089
1966-09-30,0.0028000000000000004,-0.0017000000000000001,-0.0027,0.00018999999999999998,0.00261
1966-10-03,-0.0217,-0.0029,0.0113,0.00022000000000000003,-0.02192
1966-10-04,0.0007000000000000001,-0.013000000000000001,0.0024,0.00022000000000000003,0.00048
1966-10-05,-0.0058,-0.0055000000000000005,0.004,0.00022000000000000003,-0.00602
1966-10-06,-0.0101,-0.009899999999999999,0.0060999999999999995,0.00022000000000000003,-0.010320000000000001
1966-10-07,-0.0126,-0.0067,0.006999999999999999,0.00022000000000000003,-0.01282
1966-10-10,0.0169,-0.006999999999999999,-0.013000000000000001,0.00022000000000000003,0.01668
1966-10-11,0.0048,-0.0003,0.0060999999999999995,0.00022000000000000003,0.00458
1966-10-12,0.0263,-0.0108,-0.0026,0.00022000000000000003,0.026080000000000002
1966-10-13,-0.0001,0.0083,-0.0043,0.00022000000000000003,-0.00032
1966-10-14,-0.003,0.0028000000000000004,0.0031,0.00022000000000000003,-0.00322
1966-10-17,0.0109,-0.0055000000000000005,-0.0042,0.00022000000000000003,0.01068
1966-10-18,0.016200000000000003,-0.0037,-0.0055000000000000005,0.00022000000000000003,0.01598
1966-10-19,-0.0075,0.0028000000000000004,0.0053,0.00022000000000000003,-0.00772
1966-10-20,-0.0031,0.0004,0.0001,0.00022000000000000003,-0.00332
1966-10-21,0.0031,-0.0049,-0.0042,0.00022000000000000003,0.0028799999999999997
1966-10-24,0.0023,-0.0026,-0.0004,0.00022000000000000003,0.0020800000000000003
1966-10-25,0.0051,-0.0066,0.0,0.00022000000000000003,0.00488
1966-10-26,0.0085,-0.0006,0.0040999999999999995,0.00022000000000000003,0.00828
1966-10-27,0.008,-0.004699999999999999,0.0085,0.00022000000000000003,0.0077800000000000005
1966-10-28,0.0004,0.0036,0.003,0.00022000000000000003,0.00017999999999999998
1966-10-31,-0.0004,0.0014000000000000002,0.001,0.00022000000000000003,-0.00062
1966-11-01,0.0084,-0.0002,-0.0038,0.0002,0.008199999999999999
1966-11-02,0.0013,0.0016,-0.0062,0.0002,0.0011
1966-11-03,-0.0032,0.0031,-0.0022,0.0002,-0.0034000000000000002
1966-11-04,0.0039000000000000003,-0.0005,-0.0032,0.0002,0.0037
1966-11-07,-0.0005,0.0018,-0.0018,0.0002,-0.0007000000000000001
1966-11-09,0.008199999999999999,0.0016,-0.0055000000000000005,0.0002,0.008
1966-11-10,0.0063,0.0038,-0.005699999999999999,0.0002,0.0060999999999999995
1966-11-11,0.001,0.0059,-0.0012,0.0002,0.0008
1966-11-14,-0.0053,0.0038,-0.0002,0.0002,-0.0055000000000000005
1966-11-15,0.0040999999999999995,0.0009,-0.0029,0.0002,0.0038999999999999994
1966-11-16,0.0086,0.0026,-0.0009,0.0002,0.0084
1966-11-17,-0.0066,0.0044,0.0014000000000000002,0.0002,-0.0068000000000000005
1966-11-18,-0.0060999999999999995,0.0031,0.0003,0.0002,-0.0063
1966-11-21,-0.0137,-0.0004,0.0006,0.0002,-0.013900000000000001
1966-11-22,-0.005,-0.0009,-0.0022,0.0002,-0.0052
1966-11-23,0.0076,0.0022,-0.0037,0.0002,0.0074
1966-11-25,0.0079,0.0018,0.0003,0.0002,0.0077
1966-11-28,-0.0004,0.0012,-0.0043,0.0002,-0.0006
1966-11-29,-0.0029,0.0026,-0.0021,0.0002,-0.0031
1966-11-30,0.0008,0.0025,-0.0016,0.0002,0.0006
1966-12-01,-0.0039000000000000003,0.0032,-0.0018,0.00018999999999999998,-0.00409
1966-12-02,0.0003,0.0011,-0.0004,0.00018999999999999998,0.00010999999999999999
1966-12-05,0.0007000000000000001,-0.0002,-0.0034999999999999996,0.00018999999999999998,0.00051
1966-12-06,0.0068000000000000005,-0.0034000000000000002,-0.002,0.00018999999999999998,0.00661
1966-12-07,0.0101,-0.0014000000000000002,-0.0062,0.00018999999999999998,0.00991
1966-12-08,0.0037,0.0018,-0.0023,0.00018999999999999998,0.0035099999999999997
1966-12-09,0.0022,0.002,-0.0022,0.00018999999999999998,0.00201
1966-12-12,0.0098,0.0004,-0.0037,0.00018999999999999998,0.00961
1966-12-13,-0.0028000000000000004,0.001,0.0,0.00018999999999999998,-0.0029900000000000005
1966-12-14,-0.0001,0.0075,-0.0062,0.00018999999999999998,-0.00029
1966-12-15,-0.0104,0.0044,0.0036,0.00018999999999999998,-0.010589999999999999
1966-12-16,0.0002,0.0036,0.0005,0.00018999999999999998,1.000000000000001e-05
1966-12-19,-0.0027,0.0014000000000000002,-0.002,0.00018999999999999998,-0.00289
1966-12-20,-0.0039000000000000003,-0.0014000000000000002,0.0024,0.00018999999999999998,-0.00409
1966-12-21,0.0052,0.0008,0.0024,0.00018999999999999998,0.00501
1966-12-22,0.0038,0.001,0.004699999999999999,0.00018999999999999998,0.00361
1966-12-23,-0.0025,0.0018,0.0048,0.00018999999999999998,-0.00269
1966-12-27,-0.0054,0.0011,0.0036,0.00018999999999999998,-0.00559
1966-12-28,-0.0048,-0.0028000000000000004,0.0011,0.00018999999999999998,-0.00499
1966-12-29,-0.0039000000000000003,-0.0036,0.0007000000000000001,0.00018999999999999998,-0.00409
1966-12-30,-0.0008,0.0011,-0.0052,0.00018999999999999998,-0.00099
1967-01-03,0.0008,0.0091,0.0067,0.0002,0.0006
1967-01-04,0.0016,-0.0013,0.0028000000000000004,0.0002,0.0014000000000000002
1967-01-05,0.013000000000000001,0.0054,0.0032,0.0002,0.0128
1967-01-06,0.0072,0.0068000000000000005,0.0014000000000000002,0.0002,0.006999999999999999
1967-01-09,0.0084,0.0052,0.0037,0.0002,0.008199999999999999
1967-01-10,0.0,0.0024,0.0014000000000000002,0.0002,-0.0002
1967-01-11,0.0084,0.0017000000000000001,0.0058,0.0002,0.008199999999999999
1967-01-12,0.0054,0.0012,0.0028000000000000004,0.0002,0.0052
1967-01-13,0.0068000000000000005,0.0017000000000000001,-0.001,0.0002,0.0066
1967-01-16,-0.0019,0.0034999999999999996,0.0024,0.0002,-0.0021
1967-01-17,0.0113,0.0002,-0.0038,0.0002,0.011099999999999999
1967-01-18,0.0052,-0.0021,0.0016,0.0002,0.005
1967-01-19,0.0004,0.0019,0.0033,0.0002,0.0002
1967-01-20,0.0037,0.0101,-0.0011,0.0002,0.0034999999999999996
1967-01-23,0.0034000000000000002,0.0031,-0.0040999999999999995,0.0002,0.0032
1967-01-24,0.002,0.0036,-0.0028000000000000004,0.0002,0.0018000000000000002
1967-01-25,-0.0069,0.004,-0.0019,0.0002,-0.0070999999999999995
1967-01-26,0.0003,0.005,-0.0001,0.0002,9.999999999999999e-05
1967-01-27,0.0048,0.0045000000000000005,-0.0026,0.0002,0.0046
1967-01-30,0.005600000000000001,0.005699999999999999,0.0007000000000000001,0.0002,0.0054
1967-01-31,-0.0008,0.0019,0.0038,0.0002,-0.001
1967-02-01,-0.0015,0.0031,0.0002,0.00018999999999999998,-0.0016899999999999999
1967-02-02,0.0034000000000000002,0.0037,0.002,0.00018999999999999998,0.00321
1967-02-03,0.0070999999999999995,0.0049,-0.0003,0.00018999999999999998,0.0069099999999999995
1967-02-06,-0.0015,0.0024,0.0022,0.00018999999999999998,-0.0016899999999999999
1967-02-07,-0.0018,0.0012,-0.0024,0.00018999999999999998,-0.00199
1967-02-08,0.0088,0.0034000000000000002,-0.0049,0.00018999999999999998,0.00861
1967-02-09,-0.0039000000000000003,-0.0034000000000000002,-0.0013,0.00018999999999999998,-0.00409
1967-02-10,0.0026,0.0034000000000000002,-0.0017000000000000001,0.00018999999999999998,0.0024100000000000002
1967-02-13,0.0014000000000000002,0.004,0.0011,0.00018999999999999998,0.0012100000000000001
1967-02-14,0.0073,0.0011,-0.0007000000000000001,0.00018999999999999998,0.00711
1967-02-15,0.0005,-0.0011,-0.0032,0.00018999999999999998,0.00031000000000000005
1967-02-16,-0.0043,0.0024,-0.0013,0.00018999999999999998,-0.00449
1967-02-17,0.0002,0.0003,0.0003,0.00018999999999999998,1.000000000000001e-05
1967-02-20,-0.005,0.0029,-0.0011,0.00018999999999999998,-0.00519
1967-02-21,0.0,0.0048,-0.0040999999999999995,0.00018999999999999998,-0.00018999999999999998
1967-02-23,0.0013,-0.0001,-0.0001,0.00018999999999999998,0.00111
1967-02-24,0.0008,0.0,0.0005,0.00018999999999999998,0.00061
1967-02-27,-0.011000000000000001,-0.0034999999999999996,-0.0008,0.00018999999999999998,-0.01119
1967-02-28,0.0038,0.0029,-0.0058,0.00018999999999999998,0.00361
1967-03-01,0.0098,0.0002,0.0004,0.00018,0.00962
1967-03-02,0.0052,-0.0002,-0.0019,0.00018,0.00502
1967-03-03,0.0016,0.0025,-0.0037,0.00018,0.0014200000000000003
1967-03-06,-0.0013,0.0037,0.0025,0.00018,-0.0014800000000000002
1967-03-07,0.0016,0.0033,-0.0005,0.00018,0.0014200000000000003
1967-03-08,0.0017000000000000001,0.003,-0.0024,0.00018,0.0015200000000000003
1967-03-09,0.0029,0.0031,-0.0001,0.00018,0.0027199999999999998
1967-03-10,0.0037,-0.0029,0.0067,0.00018,0.0035199999999999997
1967-03-13,-0.0048,-0.0001,-0.0004,0.00018,-0.00498
1967-03-14,-0.0011,0.001,-0.0017000000000000001,0.00018,-0.00128
1967-03-15,0.0089,-0.0031,0.0033,0.00018,0.00872
1967-03-16,0.009000000000000001,-0.0038,-0.0029,0.00018,0.00882
1967-03-17,0.0013,0.0012,-0.0007000000000000001,0.00018,0.0011200000000000001
1967-03-20,-0.0001,0.0025,-0.0017000000000000001,0.00018,-0.00028000000000000003
1967-03-21,-0.0029,-0.0009,0.0006,0.00018,-0.00308
1967-03-22,0.0028000000000000004,0.0006,-0.0011,0.00018,0.00262
1967-03-23,0.0068000000000000005,-0.002,0.0024,0.00018,0.00662
1967-03-27,-0.0006,0.0024,-0.0024,0.00018,-0.00078
1967-03-28,0.0009,0.0002,0.0014000000000000002,0.00018,0.0007199999999999999
1967-03-29,-0.0013,0.0006,0.0016,0.00018,-0.0014800000000000002
1967-03-30,0.0004,0.0027,-0.0006,0.00018,0.00021999999999999998
1967-03-31,-0.0051,0.0009,0.0055000000000000005,0.00018,-0.00528
1967-04-03,-0.0113,-0.0015,0.0018,0.00016,-0.01146
1967-04-04,0.0001,0.0034999999999999996,-0.0024,0.00016,-6e-05
1967-04-05,0.0063,0.0005,0.0003,0.00016,0.00614
1967-04-06,0.002,-0.0004,0.0011,0.00016,0.00184
1967-04-07,-0.0062,-0.0024,0.0042,0.00016,-0.00636
1967-04-10,-0.0124,-0.0054,0.0039000000000000003,0.00016,-0.01256
1967-04-11,0.0070999999999999995,0.0025,-0.0012,0.00016,0.006939999999999999
1967-04-12,-0.0011,0.001,0.0012,0.00016,-0.00126
1967-04-13,0.006500000000000001,0.0004,-0.003,0.00016,0.00634
1967-04-14,0.0101,-0.0019,-0.0076,0.00016,0.00994
1967-04-17,0.0064,-0.0025,-0.001,0.00016,0.00624
1967-04-18,0.0085,0.0013,-0.0005,0.00016,0.00834
1967-04-19,0.0012,-0.0006,-0.0013,0.00016,0.00104
1967-04-20,0.0019,0.0024,-0.0019,0.00016,0.0017399999999999998
1967-04-21,0.0026,0.0045000000000000005,-0.0021,0.00016,0.00244
1967-04-24,0.0027,-0.0027,-0.0027,0.00016,0.00254
1967-04-25,0.0055000000000000005,-0.0017000000000000001,-0.0018,0.00016,0.00534
1967-04-26,-0.0012,0.0029,-0.0048,0.00016,-0.00136
1967-04-27,0.008100000000000001,0.0019,-0.0052,0.00016,0.007940000000000001
1967-04-28,0.0015,0.0031,0.0004,0.00016,0.00134
1967-05-01,-0.0008,0.0039000000000000003,-0.0026,0.00015,-0.00095
1967-05-02,-0.0002,0.005,0.0012,0.00015,-0.00035000000000000005
1967-05-03,0.0028000000000000004,0.0048,-0.0005,0.00015,0.00265
1967-05-04,0.0033,-0.0008,-0.0026,0.00015,0.00315
1967-05-05,0.0012,-0.0006,0.0038,0.00015,0.00105
1967-05-08,0.0021,-0.0033,0.0017000000000000001,0.00015,0.0019500000000000001
1967-05-09,-0.0104,-0.0046,0.0068000000000000005,0.00015,-0.010549999999999999
1967-05-10,-0.0013,0.0044,0.0009,0.00015,-0.0014500000000000001
1967-05-11,0.0049,0.0059,-0.003,0.00015,0.00475
1967-05-12,-0.002,0.0042,-0.0012,0.00015,-0.0021500000000000004
1967-05-15,-0.0074,0.0025,0.0024,0.00015,-0.00755
1967-05-16,0.0048,0.0015,-0.0013,0.00015,0.00465
1967-05-17,-0.0027,0.0022,0.0019,0.00015,-0.00285
1967-05-18,-0.0019,0.0043,0.0019,0.00015,-0.00205
1967-05-19,-0.0042,0.002,-0.0012,0.00015,-0.00435
1967-05-22,-0.0034000000000000002,0.0028000000000000004,-0.0019,0.00015,-0.00355
1967-05-23,-0.0043,0.0008,-0.0013,0.00015,-0.00445
1967-05-24,-0.012,-0.0043,0.0024,0.00015,-0.01215
1967-05-25,0.009899999999999999,-0.0008,-0.0019,0.00015,0.00975
1967-05-26,-0.0011,-0.0012,0.0034000000000000002,0.00015,-0.00125
1967-05-29,-0.0048,0.0023,-0.0008,0.00015,-0.0049499999999999995
1967-05-31,-0.0167,-0.0095,0.0003,0.00015,-0.016849999999999997
1967-06-01,0.0118,0.0,-0.0013,0.00012,0.01168
1967-06-02,-0.004,0.0044,0.0001,0.00012,-0.00412
1967-06-05,-0.0165,-0.013600000000000001,0.0004,0.00012,-0.01662
1967-06-06,0.0202,0.0078000000000000005,-0.003,0.00012,0.02008
1967-06-07,0.0086,0.0043,0.0008,0.00012,0.00848
1967-06-08,0.005699999999999999,0.0034000000000000002,-0.0004,0.00012,0.005579999999999999
1967-06-09,0.0026,0.0040999999999999995,0.0007000000000000001,0.00012,0.00248
1967-06-12,0.0063,0.005,-0.0017000000000000001,0.00012,0.00618
1967-06-13,0.006,0.0004,0.0005,0.00012,0.00588
1967-06-14,-0.0017000000000000001,0.004,-0.001,0.00012,-0.0018200000000000002
1967-06-15,0.0017000000000000001,0.0046,-0.0005,0.00012,0.00158
1967-06-16,0.0003,0.0013,0.0019,0.00012,0.00017999999999999998
1967-06-19,0.0003,0.004699999999999999,-0.0017000000000000001,0.00012,0.00017999999999999998
1967-06-20,-0.0003,0.0033,0.0009,0.00012,-0.00041999999999999996
1967-06-21,-0.0025,0.0025,0.0003,0.00012,-0.00262
1967-06-22,-0.002,0.004,-0.0007000000000000001,0.00012,-0.0021200000000000004
1967-06-23,0.0007000000000000001,0.0038,0.0013,0.00012,0.0005800000000000001
1967-06-26,-0.004,-0.0004,0.0022,0.00012,-0.00412
1967-06-27,-0.0034000000000000002,0.004,0.0017000000000000001,0.00012,-0.0035200000000000006
1967-06-28,0.0007000000000000001,0.0053,0.0019,0.00012,0.0005800000000000001
1967-06-29,-0.004699999999999999,-0.0014000000000000002,0.0031,0.00012,-0.00482
1967-06-30,-0.0014000000000000002,0.0055000000000000005,0.0032,0.00012,-0.0015200000000000003
1967-07-03,0.0034999999999999996,0.0036,-0.0002,0.00016,0.0033399999999999997
1967-07-05,0.0053,0.0027,-0.0022,0.00016,0.0051400000000000005
1967-07-06,-0.0006,0.0031,-0.0022,0.00016,-0.0007599999999999999
1967-07-07,0.004699999999999999,0.005699999999999999,-0.0009,0.00016,0.00454
1967-07-10,0.0046,0.0027,0.0018,0.00016,0.00444
1967-07-11,0.0043,-0.0031,0.0017000000000000001,0.00016,0.00414
1967-07-12,-0.0003,0.002,0.0,0.00016,-0.00046
1967-07-13,0.0006,0.0039000000000000003,0.0013,0.00016,0.00043999999999999996
1967-07-14,0.0037,0.0031,0.005,0.00016,0.0035399999999999997
1967-07-17,0.0007000000000000001,0.0006,0.0042,0.00016,0.0005400000000000001
1967-07-18,0.0070999999999999995,-0.0033,0.0070999999999999995,0.00016,0.006939999999999999
1967-07-19,0.0009,-0.0003,0.0043,0.00016,0.00074
1967-07-20,0.0014000000000000002,-0.0034000000000000002,0.0046,0.00016,0.0012400000000000002
1967-07-21,0.0004,-0.003,0.0019,0.00016,0.00024
1967-07-24,-0.0037,-0.0033,0.0019,0.00016,-0.00386
1967-07-25,0.0002,0.0036,0.0013,0.00016,4e-05
1967-07-26,0.0042,0.0024,-0.0016,0.00016,0.004039999999999999
1967-07-27,0.0034000000000000002,0.0053,-0.0016,0.00016,0.0032400000000000003
1967-07-28,0.0017000000000000001,0.0036,0.0014000000000000002,0.00016,0.0015400000000000004
1967-07-31,0.0028000000000000004,0.003,-0.0015,0.00016,0.00264
1967-08-01,0.0062,-0.0045000000000000005,0.0058,0.00014,0.006059999999999999
1967-08-02,0.0034000000000000002,-0.0045000000000000005,0.0019,0.00014,0.0032600000000000003
1967-08-03,-0.0018,0.0002,-0.0024,0.00014,-0.00194
1967-08-04,0.0026,0.0053,-0.002,0.00014,0.00246
1967-08-07,-0.0016,0.0018,0.0005,0.00014,-0.0017399999999999998
1967-08-08,0.0009,-0.001,0.0039000000000000003,0.00014,0.0007599999999999999
1967-08-09,0.0011,-0.0002,0.0019,0.00014,0.00096
1967-08-10,-0.0027,-0.0005,0.001,0.00014,-0.0028400000000000005
1967-08-11,-0.0048,-0.0002,0.0016,0.00014,-0.00494
1967-08-14,-0.005,-0.0027,-0.0006,0.00014,-0.0051400000000000005
1967-08-15,0.0011,0.0001,0.0007000000000000001,0.00014,0.00096
1967-08-16,-0.0025,-0.001,0.0008,0.00014,-0.00264
1967-08-17,0.0013,0.0032,0.0011,0.00014,0.00116
1967-08-18,0.0017000000000000001,0.0021,-0.0005,0.00014,0.0015600000000000002
1967-08-21,-0.005,0.0021,-0.0001,0.00014,-0.0051400000000000005
1967-08-22,-0.0054,-0.0002,0.0019,0.00014,-0.005540000000000001
1967-08-23,-0.001,-0.0002,-0.0013,0.00014,-0.00114
1967-08-24,-0.0052,0.0015,0.0004,0.00014,-0.00534
1967-08-25,-0.0042,-0.0019,-0.0003,0.00014,-0.00434
1967-08-28,0.0003,0.0015,0.0001,0.00014,0.00016
1967-08-29,0.0025,-0.0012,0.0025,0.00014,0.0023599999999999997
1967-08-30,0.0028000000000000004,0.0043,-0.0024,0.00014,0.00266
1967-08-31,0.006500000000000001,0.0007000000000000001,-0.0008,0.00014,0.00636
1967-09-01,0.0015,0.0037,0.0005,0.00016,0.00134
1967-09-05,0.0053,-0.0009,-0.0001,0.00016,0.0051400000000000005
1967-09-06,0.0017000000000000001,0.0019,-0.001,0.00016,0.0015400000000000004
1967-09-07,-0.0006,0.0011,0.0003,0.00016,-0.0007599999999999999
1967-09-08,0.0001,0.004699999999999999,-0.0039000000000000003,0.00016,-6e-05
1967-09-11,0.0015,0.0024,-0.0032,0.00016,0.00134
1967-09-12,0.0049,-0.0003,0.0,0.00016,0.004739999999999999
1967-09-13,0.0097,-0.0049,0.0029,0.00016,0.00954
1967-09-14,0.0014000000000000002,0.0004,0.001,0.00016,0.0012400000000000002
1967-09-15,0.0006,0.0013,-0.0013,0.00016,0.00043999999999999996
1967-09-18,0.0026,0.0019,0.0005,0.00016,0.00244
1967-09-19,-0.0044,-0.001,-0.0018,0.00016,-0.00456
1967-09-20,0.0005,0.006,-0.0002,0.00016,0.00034
1967-09-21,0.005600000000000001,-0.0006,-0.0036,0.00016,0.00544
1967-09-22,0.0028000000000000004,0.0040999999999999995,-0.0011,0.00016,0.00264
1967-09-25,0.0049,-0.0018,-0.0049,0.00016,0.004739999999999999
1967-09-26,-0.0087,-0.0019,0.0022,0.00016,-0.00886
1967-09-27,0.0005,0.0039000000000000003,-0.0040999999999999995,0.00016,0.00034
1967-09-28,0.0007000000000000001,0.0042,-0.0059,0.00016,0.0005400000000000001
1967-09-29,-0.0001,0.0055000000000000005,-0.0001,0.00016,-0.00026000000000000003
1967-10-02,-0.004,0.0024,-0.0002,0.00018,-0.0041800000000000006
1967-10-03,0.0032,0.0026,-0.005,0.00018,0.00302
1967-10-04,-0.0013,0.0027,-0.0019,0.00018,-0.0014800000000000002
1967-10-05,0.002,0.0023,-0.0031,0.00018,0.00182
1967-10-06,0.005699999999999999,0.0032,-0.0038,0.00018,0.00552
1967-10-09,0.002,0.0022,-0.0003,0.00018,0.00182
1967-10-10,-0.0073,-0.0029,0.0042,0.00018,-0.00748
1967-10-11,-0.0045000000000000005,-0.0003,-0.001,0.00018,-0.00468
1967-10-12,-0.0060999999999999995,0.0009,-0.0002,0.00018,-0.00628
1967-10-13,0.0022,0.0034000000000000002,0.0007000000000000001,0.00018,0.00202
1967-10-16,-0.008100000000000001,-0.0003,-0.0004,0.00018,-0.008280000000000001
1967-10-17,-0.0019,0.0015,-0.0018,0.00018,-0.0020800000000000003
1967-10-18,0.0024,0.0011,-0.0007000000000000001,0.00018,0.0022199999999999998
1967-10-19,0.0009,-0.0009,-0.0059,0.00018,0.0007199999999999999
1967-10-20,-0.0012,-0.0023,-0.0023,0.00018,-0.0013800000000000002
1967-10-23,-0.0048,-0.0021,-0.0029,0.00018,-0.00498
1967-10-24,-0.005699999999999999,-0.0033,0.0,0.00018,-0.00588
1967-10-25,0.0014000000000000002,0.0001,-0.0036,0.00018,0.0012200000000000002
1967-10-26,0.0043,0.0045000000000000005,-0.0070999999999999995,0.00018,0.0041199999999999995
1967-10-27,0.0002,0.0002,-0.0003,0.00018,1.9999999999999985e-05
1967-10-30,-0.0017000000000000001,0.0019,-0.0017000000000000001,0.00018,-0.00188
1967-10-31,-0.009000000000000001,-0.0022,0.0024,0.00018,-0.00918
1967-11-01,-0.012199999999999999,0.0027,-0.0009,0.00018,-0.01238
1967-11-02,-0.0049,-0.0017000000000000001,-0.0009,0.00018,-0.00508
1967-11-03,-0.0048,0.005,-0.0027,0.00018,-0.00498
1967-11-06,-0.0031,0.0011,-0.0025,0.00018,-0.00328
1967-11-08,-0.0038,0.0014000000000000002,0.0021,0.00018,-0.00398
1967-11-09,0.0040999999999999995,-0.0037,-0.0007000000000000001,0.00018,0.00392
1967-11-10,0.0058,-0.0015,0.0011,0.00018,0.005619999999999999
1967-11-13,-0.0031,-0.006,0.0026,0.00018,-0.00328
1967-11-14,-0.0073,-0.009000000000000001,0.0045000000000000005,0.00018,-0.00748
1967-11-15,0.0040999999999999995,-0.0053,-0.0025,0.00018,0.00392
1967-11-16,0.0095,0.003,-0.0052,0.00018,0.00932
1967-11-17,0.0034999999999999996,0.0063,-0.0016,0.00018,0.0033199999999999996
1967-11-20,-0.0139,-0.0096,-0.0002,0.00018,-0.014079999999999999
1967-11-21,0.0171,0.0097,-0.005699999999999999,0.00018,0.01692
1967-11-22,0.0066,0.0053,-0.0051,0.00018,0.00642
1967-11-24,0.0021,-0.0018,-0.0015,0.00018,0.00192
1967-11-27,0.0034999999999999996,0.0033,-0.0045000000000000005,0.00018,0.0033199999999999996
1967-11-28,0.005,0.0012,0.0011,0.00018,0.00482
1967-11-29,0.0005,0.0018,0.0024,0.00018,0.00032
1967-11-30,-0.0045000000000000005,0.0,0.0029,0.00018,-0.00468
1967-12-01,0.0054,0.0055000000000000005,-0.0013,0.00017,0.00523
1967-12-04,0.0064,0.0053,-0.0008,0.00017,0.00623
1967-12-05,0.0011,-0.0012,-0.0013,0.00017,0.0009299999999999999
1967-12-06,0.0036,0.0013,-0.0016,0.00017,0.00343
1967-12-07,-0.0009,0.0005,0.0039000000000000003,0.00017,-0.00107
1967-12-08,-0.0009,0.004,-0.0032,0.00017,-0.00107
1967-12-11,-0.0017000000000000001,0.0078000000000000005,-0.0024,0.00017,-0.00187
1967-12-12,-0.0001,0.005,-0.0038,0.00017,-0.00027000000000000006
1967-12-13,0.0043,0.0044,-0.0048,0.00017,0.00413
1967-12-14,0.0016,0.0039000000000000003,0.0023,0.00017,0.00143
1967-12-15,-0.005699999999999999,-0.0018,0.0053,0.00017,-0.005869999999999999
1967-12-18,-0.0029,0.0037,-0.001,0.00017,-0.00307
1967-12-19,-0.001,0.0029,-0.0033,0.00017,-0.00117
1967-12-20,0.005699999999999999,-0.0004,0.0003,0.00017,0.005529999999999999
1967-12-21,0.0025,0.002,0.0013,0.00017,0.00233
1967-12-22,-0.0012,0.0042,0.0032,0.00017,-0.0013700000000000001
1967-12-26,0.0015,0.0031,0.0025,0.00017,0.00133
1967-12-27,0.0067,0.0013,-0.0022,0.00017,0.00653
1967-12-28,-0.0005,-0.0009,0.0027,0.00017,-0.00067
1967-12-29,0.0064,0.0024,0.0001,0.00017,0.00623
1968-01-02,-0.0026,0.0022,0.0121,0.00018,-0.0027800000000000004
1968-01-03,-0.005600000000000001,-0.0009,0.0085,0.00018,-0.00578
1968-01-04,-0.003,-0.0002,0.006999999999999999,0.00018,-0.00318
1968-01-05,0.0064,0.0052,0.0043,0.00018,0.00622
1968-01-08,0.006999999999999999,0.0012,0.0016,0.00018,0.00682
1968-01-09,-0.0015,-0.0004,-0.0006,0.00018,-0.0016799999999999999
1968-01-10,0.0014000000000000002,0.0033,0.001,0.00018,0.0012200000000000002
1968-01-11,0.0026,0.0089,0.0025,0.00018,0.00242
1968-01-12,0.002,0.0070999999999999995,-0.0014000000000000002,0.00018,0.00182
1968-01-15,-0.0015,0.0051,-0.0008,0.00018,-0.0016799999999999999
1968-01-16,-0.005600000000000001,0.0054,0.0021,0.00018,-0.00578
1968-01-17,-0.001,0.0066,-0.0007000000000000001,0.00018,-0.00118
